date,bench,water,origin,sp1,sp2,sp3,sp4,fxn,spp_num,fnc_num,unit,frame,B1_Liv1,B2_Liv2,B1_Bry,B2_Syn,B1,B2,L2,L1,GA,Nostoc,DC,LC,Moss_unk,Mold,Peltula,Funaria,Moss,Volvox,Liv_unk
2017_01_17,1,3,O,0,0,L1,0,L,1,1,14,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,O,0,0,L1,0,L,1,1,14,3,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,O,0,0,L1,0,L,1,1,14,4,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,O,0,0,L1,0,L,1,1,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,B1,B2,L1,0,BBL,3,2,15,1,0,1,0,0,0,1,0,5,0,0,7,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,B1,B2,L1,0,BBL,3,2,15,2,6,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,B1,B2,L1,0,BBL,3,2,15,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2017_01_17,1,1,O,B1,B2,L1,0,BBL,3,2,15,4,4,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,B1,B2,L1,0,BBL,3,2,15,5,0,6,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,B1,B2,0,0,BB,2,1,16,1,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,B1,B2,0,0,BB,2,1,16,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,B1,B2,0,0,BB,2,1,16,3,0,0,20,0,20,0,0,0,10,0,4,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,B1,B2,0,0,BB,2,1,16,4,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,B1,B2,0,0,BB,2,1,16,5,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,0,B2,0,L2,BL,2,2,17,1,0,2,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,0,B2,0,L2,BL,2,2,17,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,0,B2,0,L2,BL,2,2,17,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,0,B2,0,L2,BL,2,2,17,4,0,1,0,0,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,0,B2,0,L2,BL,2,2,17,5,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,0,B2,L1,0,BL,2,2,18,1,0,0,5,0,5,0,0,1,6,0,1,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,0,B2,L1,0,BL,2,2,18,2,0,0,2,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,0,B2,L1,0,BL,2,2,18,3,0,0,10,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,0,B2,L1,0,BL,2,2,18,4,0,0,3,0,3,0,0,8,0,0,2,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,0,B2,L1,0,BL,2,2,18,5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,B1,0,L1,0,BL,2,2,19,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,B1,0,L1,0,BL,2,2,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,B1,0,L1,0,BL,2,2,19,3,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,B1,0,L1,0,BL,2,2,19,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,B1,0,L1,0,BL,2,2,19,5,0,0,0,0,0,0,0,1,20,0,1,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,B1,B2,0,0,BB,2,1,20,1,0,0,15,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,B1,B2,0,0,BB,2,1,20,2,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,B1,B2,0,0,BB,2,1,20,3,0,0,5,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,B1,B2,0,0,BB,2,1,20,4,0,0,20,0,20,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,B1,B2,0,0,BB,2,1,20,5,0,0,3,0,3,0,0,0,25,0,2,0,0,0,0,0,0,0,0
2017_01_17,1,1,C,B1,B2,0,L2,BBL,3,2,21,1,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,C,B1,B2,0,L2,BBL,3,2,21,2,0,0,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,C,B1,B2,0,L2,BBL,3,2,21,3,0,0,4,0,4,0,4,0,3,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,C,B1,B2,0,L2,BBL,3,2,21,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,C,B1,B2,0,L2,BBL,3,2,21,5,0,0,1,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,O,0,B2,0,L2,BL,2,2,22,1,0,0,0,0,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0
2017_01_17,1,3,O,0,B2,0,L2,BL,2,2,22,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
2017_01_17,1,3,O,0,B2,0,L2,BL,2,2,22,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,O,0,B2,0,L2,BL,2,2,22,4,0,4,0,0,0,4,13,3,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,O,0,B2,0,L2,BL,2,2,22,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,0,0,L1,0,L,1,1,23,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,0,0,L1,0,L,1,1,23,2,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,0,0,L1,0,L,1,1,23,3,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,0,0,L1,0,L,1,1,23,4,0,0,0,0,0,0,0,8,5,0,1,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,0,0,L1,0,L,1,1,23,5,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,B1,0,0,0,B,1,1,24,1,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,B1,0,0,0,B,1,1,24,2,0,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,B1,0,0,0,B,1,1,24,3,0,0,0,10,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,B1,0,0,0,B,1,1,24,4,0,0,1,25,1,25,0,0,3,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,B1,0,0,0,B,1,1,24,5,0,0,1,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,C,B1,0,L1,L2,BLL,3,2,25,1,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,C,B1,0,L1,L2,BLL,3,2,25,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,C,B1,0,L1,L2,BLL,3,2,25,3,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,C,B1,0,L1,L2,BLL,3,2,25,4,0,0,0,1,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,C,B1,0,L1,L2,BLL,3,2,25,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,0,B2,0,0,B,1,1,26,1,0,0,55,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,0,B2,0,0,B,1,1,26,2,0,0,45,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,0,B2,0,0,B,1,1,26,3,0,0,65,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,0,B2,0,0,B,1,1,26,4,0,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,0,B2,0,0,B,1,1,26,5,0,0,30,0,30,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,O,B1,B2,L1,L2,BBLL,4,2,27,1,0,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,O,B1,B2,L1,L2,BBLL,4,2,27,2,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,O,B1,B2,L1,L2,BBLL,4,2,27,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,O,B1,B2,L1,L2,BBLL,4,2,27,4,5,0,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,O,B1,B2,L1,L2,BBLL,4,2,27,5,2,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,0,0,0,0,O,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,0,0,0,0,O,0,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,0,0,0,0,O,0,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,0,0,0,0,O,0,0,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,0,0,0,0,O,0,0,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,C,B1,B2,0,0,BB,2,1,29,1,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,C,B1,B2,0,0,BB,2,1,29,2,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,C,B1,B2,0,0,BB,2,1,29,3,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,C,B1,B2,0,0,BB,2,1,29,4,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,C,B1,B2,0,0,BB,2,1,29,5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,C,0,0,L1,L2,LL,2,1,30,1,0,0,0,0,0,0,0,13,0,0,8,0,0,0,0,0,0,0,0
2017_01_17,1,1,C,0,0,L1,L2,LL,2,1,30,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
2017_01_17,1,1,C,0,0,L1,L2,LL,2,1,30,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,C,0,0,L1,L2,LL,2,1,30,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,C,0,0,L1,L2,LL,2,1,30,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,B1,0,0,L2,BL,2,2,31,1,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,B1,0,0,L2,BL,2,2,31,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,B1,0,0,L2,BL,2,2,31,3,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,B1,0,0,L2,BL,2,2,31,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,B1,0,0,L2,BL,2,2,31,5,5,2,0,0,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,O,B1,B2,L1,L2,BBLL,4,2,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,O,B1,B2,L1,L2,BBLL,4,2,32,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,O,B1,B2,L1,L2,BBLL,4,2,32,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,O,B1,B2,L1,L2,BBLL,4,2,32,4,2,3,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,O,B1,B2,L1,L2,BBLL,4,2,32,5,3,2,0,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,0,B2,0,0,B,1,1,33,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0
2017_01_17,1,1,O,0,B2,0,0,B,1,1,33,2,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,0,B2,0,0,B,1,1,33,3,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,0,B2,0,0,B,1,1,33,4,0,8,0,0,0,8,0,0,0,0,0,1,1,0,0,0,0,0,0
2017_01_17,1,1,O,0,B2,0,0,B,1,1,33,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,0,B2,L1,L2,BLL,3,2,34,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,0,B2,L1,L2,BLL,3,2,34,2,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,0,B2,L1,L2,BLL,3,2,34,3,0,3,0,0,0,3,0,0,8,0,0,0,1,0,0,0,0,0,0
2017_01_17,1,1,O,0,B2,L1,L2,BLL,3,2,34,4,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,0,B2,L1,L2,BLL,3,2,34,5,0,1,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,C,B1,0,0,L2,BL,2,2,35,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0
2017_01_17,1,1,C,B1,0,0,L2,BL,2,2,35,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,C,B1,0,0,L2,BL,2,2,35,3,0,0,0,1,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0
2017_01_17,1,1,C,B1,0,0,L2,BL,2,2,35,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,C,B1,0,0,L2,BL,2,2,35,5,0,0,1,4,1,4,0,0,3,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,0,0,0,L2,L,1,1,36,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,0,0,0,L2,L,1,1,36,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,0,0,0,L2,L,1,1,36,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,0,0,0,L2,L,1,1,36,4,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,0,0,0,L2,L,1,1,36,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,C,0,0,L1,0,L,1,1,37,1,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0
2017_01_17,1,1,C,0,0,L1,0,L,1,1,37,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,C,0,0,L1,0,L,1,1,37,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,C,0,0,L1,0,L,1,1,37,4,0,0,0,0,0,0,0,13,3,0,2,0,0,0,0,0,0,0,0
2017_01_17,1,1,C,0,0,L1,0,L,1,1,37,5,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,O,B1,B2,0,L2,BBL,3,2,38,1,2,0,0,0,2,0,0,0,15,0,0,4,0,0,0,0,0,0,0
2017_01_17,1,3,O,B1,B2,0,L2,BBL,3,2,38,2,8,0,0,0,8,0,1,0,25,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,O,B1,B2,0,L2,BBL,3,2,38,3,2,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,O,B1,B2,0,L2,BBL,3,2,38,4,12,6,0,0,12,6,0,0,5,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,O,B1,B2,0,L2,BBL,3,2,38,5,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,0,0,0,0,O,0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,0,0,0,0,O,0,0,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,0,0,0,0,O,0,0,39,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,0,0,0,0,O,0,0,39,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,1,O,0,0,0,0,O,0,0,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_01_17,1,3,C,B1,B2,L1,0,BBL,3,2,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,C,B1,B2,L1,0,BBL,3,2,40,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,C,B1,B2,L1,0,BBL,3,2,40,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,C,B1,B2,L1,0,BBL,3,2,40,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,C,B1,B2,L1,0,BBL,3,2,40,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,O,B1,B2,L1,0,BBL,3,2,41,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,O,B1,B2,L1,0,BBL,3,2,41,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,O,B1,B2,L1,0,BBL,3,2,41,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,O,B1,B2,L1,0,BBL,3,2,41,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,O,B1,B2,L1,0,BBL,3,2,41,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,C,0,B2,0,L2,BL,2,2,42,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,C,0,B2,0,L2,BL,2,2,42,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,C,0,B2,0,L2,BL,2,2,42,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,C,0,B2,0,L2,BL,2,2,42,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,C,0,B2,0,L2,BL,2,2,42,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,C,0,0,L1,0,L,1,1,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,C,0,0,L1,0,L,1,1,43,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,C,0,0,L1,0,L,1,1,43,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,C,0,0,L1,0,L,1,1,43,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,C,0,0,L1,0,L,1,1,43,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,1,O,B1,B2,L1,L2,BBLL,4,2,44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,1,O,B1,B2,L1,L2,BBLL,4,2,44,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,1,O,B1,B2,L1,L2,BBLL,4,2,44,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,1,O,B1,B2,L1,L2,BBLL,4,2,44,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,1,O,B1,B2,L1,L2,BBLL,4,2,44,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,O,0,B2,L1,0,BL,2,2,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,O,0,B2,L1,0,BL,2,2,45,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,O,0,B2,L1,0,BL,2,2,45,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,O,0,B2,L1,0,BL,2,2,45,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,O,0,B2,L1,0,BL,2,2,45,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,C,B1,0,L1,0,BL,2,2,46,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,C,B1,0,L1,0,BL,2,2,46,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,C,B1,0,L1,0,BL,2,2,46,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,C,B1,0,L1,0,BL,2,2,46,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,C,B1,0,L1,0,BL,2,2,46,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,O,0,0,L1,L2,LL,2,1,47,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,O,0,0,L1,L2,LL,2,1,47,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,O,0,0,L1,L2,LL,2,1,47,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,O,0,0,L1,L2,LL,2,1,47,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,O,0,0,L1,L2,LL,2,1,47,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,1,C,0,0,0,L2,L,1,1,48,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,1,C,0,0,0,L2,L,1,1,48,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,1,C,0,0,0,L2,L,1,1,48,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,1,C,0,0,0,L2,L,1,1,48,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,1,C,0,0,0,L2,L,1,1,48,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,C,0,0,0,0,O,0,0,49,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,C,0,0,0,0,O,0,0,49,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,C,0,0,0,0,O,0,0,49,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,C,0,0,0,0,O,0,0,49,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017_01_17,1,3,C,0,0,0,0,O,0,0,49,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
